time,group,order,char,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49
2,组03,排02,以,1.5437574,-0.4376842,-2.9131637,0.5588946,1.5973606,-0.7694239,-0.6173945,-0.7797899,0.9953833,-0.2012321,0.5844707,1.120264,0.67156357,0.73802006,0.88750076,0.3394261,-0.664644,0.099663585,-0.060027726,0.47497067,-0.21928452,-0.013043018,0.5255723,0.11667936,-0.44282252,0.055475973,0.22434549,0.64109,0.02602239,-1.0377527,-0.17854062,0.7328252,0.2409827,-0.29417047,-0.18606253,0.014972613,0.047759946,-0.5951025,-0.1351861,0.13326755,-0.03071554,0.0901139,0.20758921,0.12141771,0.19559234,0.5609955,0.22889635,0.23341577,-0.04151602,0.0020812408
3,组03,排03,以,-0.8819967,-0.6568573,-2.0058434,1.7505131,1.7482203,-0.47548687,-0.35894135,-0.25603667,-1.0470273,-0.36915582,0.84901845,-0.1404331,1.1745903,0.18613036,0.8585313,0.90429324,0.52384984,-1.0515473,0.6092126,-0.050210122,-0.095005535,0.58411896,0.04250687,0.033433378,-1.2972268,-0.68671834,-0.27838328,0.7076047,0.11823679,-0.17065312,0.0032515563,-0.16172393,0.7197423,0.21207663,0.07629166,0.6728702,-0.669873,0.55483574,-0.29880312,0.20183977,-0.26532224,0.30270046,-0.41761914,-0.23424383,0.08102334,-0.49648508,0.5400204,-0.12406143,0.23860346,-0.11046581
3,组03,排03,及,-0.8819967,-0.6568573,-2.0058434,1.7505131,1.7482203,-0.47548687,-0.35894135,-0.25603667,-1.0470273,-0.36915582,0.84901845,-0.1404331,1.1745903,0.18613036,0.8585313,0.90429324,0.52384984,-1.0515473,0.6092126,-0.050210122,-0.095005535,0.58411896,0.04250687,0.033433378,-1.2972268,-0.68671834,-0.27838326,0.7076047,0.11823676,-0.17065313,0.0032515563,-0.161724,0.7197424,0.21207666,0.07629166,0.67287016,-0.6698729,0.55483574,-0.29880306,0.20183995,-0.26532218,0.30270043,-0.41761923,-0.23424368,0.08102345,-0.49648497,0.5400204,-0.12406137,0.23860353,-0.110465996
3,组03,排03,近,-0.88199675,-0.6568572,-2.0058434,1.7505131,1.7482203,-0.47548693,-0.35894132,-0.25603667,-1.0470273,-0.3691558,0.84901834,-0.14043304,1.1745901,0.18613033,0.8585312,0.90429354,0.5238497,-1.0515472,0.6092125,-0.05021002,-0.0950056,0.584119,0.042506907,0.033433434,-1.2972268,-0.68671834,-0.27838323,0.7076046,0.11823676,-0.17065324,0.0032515791,-0.16172385,0.7197423,0.21207665,0.07629168,0.6728701,-0.66987294,0.5548358,-0.29880303,0.20183985,-0.2653222,0.30270052,-0.4176191,-0.23424369,0.08102347,-0.49648497,0.5400202,-0.12406142,0.23860352,-0.11046574
4,组03,排04,以,1.4753923,-0.080235496,-2.8141356,0.8489686,1.9322659,-0.54525733,-0.23497245,-0.69904774,0.8358524,-0.11101553,0.78345686,1.0237343,0.66984075,0.43590203,0.68428206,0.40674314,-0.56636405,-0.17334686,-0.15396258,0.099969335,-0.3244505,0.031195462,0.8350166,0.34097472,-0.6405841,0.08197227,-0.18900666,0.6032333,0.22085164,-1.1984408,0.033884954,0.65019244,0.11214459,-0.14829493,-0.15405075,-0.14150693,0.0038046204,-0.5888336,0.027257955,0.08254575,-0.36757657,0.15314229,0.11565574,-0.11096756,0.05326382,0.4819756,0.1443518,0.17755944,-0.03790609,0.36967504
4,组03,排04,近,1.4753923,-0.080235496,-2.8141356,0.8489686,1.9322659,-0.54525733,-0.23497245,-0.69904774,0.8358524,-0.11101553,0.78345686,1.0237343,0.66984075,0.43590203,0.68428206,0.40674314,-0.56636405,-0.17334686,-0.15396258,0.099969335,-0.3244505,0.031195464,0.8350166,0.34097472,-0.6405841,0.08197227,-0.18900666,0.6032333,0.22085163,-1.1984408,0.033884954,0.6501924,0.11214456,-0.14829493,-0.15405078,-0.14150687,0.003804665,-0.58883333,0.027257958,0.082545765,-0.3675767,0.15314204,0.115655795,-0.11096756,0.05326372,0.48197535,0.14435196,0.1775598,-0.03790623,0.3696755
4,组03,排04,及,1.4753923,-0.080235496,-2.8141356,0.8489686,1.9322659,-0.54525733,-0.23497245,-0.69904774,0.8358524,-0.11101553,0.78345686,1.0237343,0.66984075,0.43590203,0.68428206,0.40674314,-0.56636405,-0.17334686,-0.15396258,0.099969335,-0.3244505,0.031195462,0.8350166,0.34097472,-0.6405841,0.08197227,-0.18900666,0.6032333,0.22085163,-1.1984408,0.03388496,0.6501924,0.112144575,-0.14829494,-0.15405077,-0.1415069,0.0038046567,-0.58883345,0.027257934,0.08254573,-0.36757654,0.15314215,0.1156557,-0.11096759,0.053263728,0.48197556,0.14435203,0.17755972,-0.03790612,0.36967546
5,组03,排05,近,-0.21942908,-1.1194749,-1.5628241,2.5804996,1.7376088,0.5908403,-0.23925866,-0.4297172,-0.5759368,-0.5567682,0.7719074,0.6307505,0.9345219,0.4818593,0.54995674,1.134014,-0.096240774,-0.42775014,0.15545194,-0.2560924,-0.5131629,0.057038605,0.27655944,0.3017985,-0.7641118,-0.24392325,-0.127098,0.44600248,0.0491308,-0.119574696,-0.3152101,-0.14069682,0.19321398,-0.18379113,0.3989069,0.7706857,-0.6038542,0.090571426,-0.49021882,0.24669981,0.30539757,0.051515423,-0.34356982,-0.18330918,0.07233118,-0.4110097,0.33230168,-0.16020122,0.32292375,-0.01457245
5,组03,排05,及,-0.21942908,-1.1194749,-1.5628241,2.5804996,1.7376088,0.5908403,-0.23925866,-0.4297172,-0.5759368,-0.5567682,0.7719074,0.6307505,0.9345219,0.4818593,0.54995674,1.134014,-0.096240774,-0.42775014,0.15545194,-0.2560924,-0.5131629,0.057038605,0.27655944,0.3017985,-0.7641118,-0.24392325,-0.127098,0.44600248,0.049130805,-0.119574696,-0.3152101,-0.14069684,0.19321397,-0.18379113,0.398907,0.7706856,-0.6038542,0.090571456,-0.49021882,0.24669984,0.30539763,0.05151543,-0.3435699,-0.18330912,0.072331145,-0.41100964,0.33230162,-0.16020095,0.32292375,-0.014572525
5,组03,排05,以,-0.21942908,-1.1194749,-1.5628241,2.5804996,1.7376088,0.5908403,-0.23925866,-0.4297172,-0.5759368,-0.5567682,0.7719074,0.6307505,0.9345219,0.4818593,0.54995674,1.134014,-0.096240774,-0.42775014,0.15545194,-0.2560924,-0.5131629,0.057038605,0.27655944,0.3017985,-0.7641118,-0.24392325,-0.12709798,0.44600248,0.0491308,-0.11957469,-0.31521013,-0.14069682,0.19321397,-0.18379113,0.39890692,0.7706856,-0.6038541,0.090571456,-0.49021882,0.24669984,0.3053976,0.051515397,-0.34356982,-0.18330914,0.07233115,-0.4110098,0.3323017,-0.16020116,0.32292363,-0.014572375
6,组03,排06,近,-1.6828387,-2.2123384,-2.9161246,2.4708214,2.8139882,1.2714949,0.3445525,1.4905738,-0.97678316,-1.5137361,1.5992669,-0.22810426,-0.0083393585,-0.80254287,0.015175195,0.65401125,1.178548,1.2035438,-0.60827786,0.45508772,0.9529877,0.8911651,0.4992414,-0.094352044,0.014593805,0.15337192,0.11731829,-0.30289623,-0.36217767,0.2453031,-0.31148577,-0.38905337,-0.2990969,-0.11285172,0.29939622,-0.57896155,0.4769984,0.015031381,-0.25105166,-0.064186975,0.6341672,-0.26748073,-0.0062196106,0.017464962,-0.031539723,0.43177506,-0.41940776,-0.2036598,-0.21967493,0.018028868
6,组03,排06,以,-1.6828392,-2.2123387,-2.9161253,2.4708214,2.8139882,1.2714945,0.34455222,1.490574,-0.9767826,-1.5137358,1.599267,-0.2281042,-0.008339663,-0.80254227,0.015175385,0.6540114,1.178548,1.2035438,-0.60827816,0.4550875,0.9529877,0.8911651,0.49924168,-0.09435185,0.0145935,0.15337187,0.117318414,-0.30289605,-0.36217767,0.24530296,-0.31148565,-0.38905337,-0.29909685,-0.112851925,0.29939643,-0.5789615,0.4769981,0.015031641,-0.25105155,-0.06418696,0.6341672,-0.26748073,-0.006219677,0.017465014,-0.03154005,0.4317749,-0.41940758,-0.20365982,-0.21967515,0.01802869
6,组03,排06,及,-1.6828392,-2.2123387,-2.9161253,2.4708214,2.8139882,1.2714945,0.34455222,1.490574,-0.9767826,-1.5137358,1.599267,-0.2281042,-0.008339663,-0.80254227,0.015175385,0.6540114,1.178548,1.2035438,-0.60827816,0.4550875,0.9529877,0.8911651,0.49924168,-0.09435185,0.014593499,0.15337187,0.117318414,-0.30289605,-0.36217767,0.24530296,-0.31148565,-0.38905334,-0.29909685,-0.112851925,0.29939643,-0.5789615,0.47699815,0.015031617,-0.25105157,-0.06418698,0.6341672,-0.2674807,-0.006219691,0.017465029,-0.031540107,0.4317749,-0.41940764,-0.20365982,-0.21967506,0.018028764
1,组04,排01,克,-1.5801432,3.1957645,0.2599251,3.8850625,-0.4762038,-0.5932808,0.8043174,0.90523523,0.66023093,-0.5539384,0.38075817,-0.43007207,-0.25386384,1.1901789,0.290796,0.32317024,0.5449,-0.37652326,0.19925137,0.7662747,-0.17184028,-0.6050789,-0.0930867,-0.33268148,-0.35406148,0.10291137,0.5949844,0.25838423,0.7259554,-0.24980064,1.3509165,-0.49661446,0.29185,-0.24861626,-0.3642755,-0.13083762,0.26818615,0.8216186,0.8542476,-0.29958722,-0.12576964,-0.097258955,-0.057858054,0.21745674,0.27400985,-0.023409126,-0.026919466,0.22901164,-0.05147946,-0.6352288
1,组04,排01,反,-1.5801432,3.1957645,0.2599251,3.8850625,-0.4762038,-0.5932808,0.8043174,0.90523523,0.66023093,-0.5539384,0.38075817,-0.43007207,-0.25386384,1.1901789,0.290796,0.32317024,0.5449,-0.37652326,0.19925137,0.7662747,-0.17184028,-0.6050789,-0.0930867,-0.33268148,-0.35406148,0.10291137,0.5949844,0.25838423,0.7259554,-0.24980064,1.3509165,-0.49661446,0.29185,-0.24861626,-0.3642755,-0.13083762,0.26818618,0.8216186,0.8542476,-0.29958722,-0.12576966,-0.097258955,-0.057858013,0.2174567,0.27400988,-0.023409149,-0.026919466,0.2290116,-0.05147951,-0.6352288
1,组04,排01,就,-1.5801432,3.1957645,0.2599251,3.8850625,-0.4762038,-0.5932808,0.8043174,0.90523523,0.66023093,-0.5539384,0.38075817,-0.43007207,-0.25386384,1.1901789,0.290796,0.32317024,0.5449,-0.37652326,0.19925137,0.7662747,-0.17184028,-0.6050789,-0.0930867,-0.33268148,-0.35406148,0.10291137,0.5949844,0.25838423,0.7259554,-0.24980064,1.3509165,-0.49661446,0.29185,-0.24861626,-0.3642755,-0.13083762,0.26818615,0.8216187,0.8542476,-0.2995872,-0.12576966,-0.09725899,-0.057858076,0.21745674,0.27400982,-0.023409117,-0.026919464,0.2290117,-0.051479597,-0.63522905
2,组04,排02,克,-4.0477033,3.2928588,-0.5632294,2.0175521,-0.5487406,1.2241206,-0.29125696,-1.0093107,2.8587956,0.17049754,-0.29525718,-0.5986109,0.68482655,-0.5801301,0.86621726,-1.3413742,0.59988356,-0.1966941,0.7549462,-0.22561793,0.38336062,0.4445309,0.15757197,0.60549814,-0.37528104,-0.62047136,-1.0827988,-0.42137715,0.6615922,0.09085771,0.021679128,0.01114815,0.37429816,0.33382785,-0.61834127,0.05999746,0.60196525,0.08912119,-0.36056536,-0.32224417,-0.52049553,-0.36863318,0.5320833,-0.56394047,-0.07289497,-0.0063677602,-0.08089811,0.10350006,-0.49932045,0.07912682
2,组04,排02,就,-4.0477033,3.2928588,-0.5632294,2.0175521,-0.5487406,1.2241206,-0.29125696,-1.0093107,2.8587956,0.17049754,-0.29525718,-0.5986109,0.68482655,-0.5801301,0.86621726,-1.3413742,0.59988356,-0.1966941,0.7549462,-0.22561793,0.38336062,0.4445309,0.15757197,0.60549814,-0.37528104,-0.62047136,-1.0827988,-0.42137715,0.6615922,0.09085771,0.02167913,0.011148149,0.37429816,0.33382785,-0.61834127,0.05999746,0.60196525,0.089121185,-0.36056536,-0.32224414,-0.52049553,-0.36863315,0.5320833,-0.5639404,-0.072895,-0.0063677966,-0.08089811,0.103500076,-0.49932045,0.07912684
2,组04,排02,反,-4.0477033,3.2928588,-0.5632294,2.0175521,-0.5487406,1.2241206,-0.29125696,-1.0093107,2.8587956,0.17049754,-0.29525718,-0.5986109,0.68482655,-0.5801301,0.86621726,-1.3413742,0.59988356,-0.1966941,0.7549462,-0.22561793,0.38336062,0.4445309,0.15757197,0.60549814,-0.37528104,-0.62047136,-1.0827988,-0.42137715,0.6615922,0.09085771,0.02167913,0.011148148,0.37429816,0.33382785,-0.61834127,0.05999746,0.6019652,0.089121185,-0.36056536,-0.32224414,-0.52049553,-0.36863315,0.5320833,-0.5639404,-0.072895,-0.006367799,-0.08089811,0.10350007,-0.49932045,0.07912684
3,组04,排03,反,-2.249985,4.636818,-0.45088473,3.4545674,-0.21409297,-0.1347797,0.5393161,-1.3598742,1.7280885,-0.80928993,-0.42429292,-0.9270537,-1.0927228,-1.0396601,-0.6071621,-0.051063582,-0.53132963,1.2813735,0.17904486,-0.31806093,0.038021762,0.32030824,-0.4134699,-0.93014085,0.23137397,-0.41596484,0.6961739,0.626355,-0.43934074,0.3500615,-0.50091636,0.285062,-0.14630409,0.6770025,-0.21927221,0.3498858,-0.17014804,-0.28590304,-0.048767544,0.23089021,0.4193725,0.49041432,-0.023573237,0.3146562,-0.27809134,-0.05104854,0.34941274,0.11631117,0.14577973,0.026553217
3,组04,排03,克,-2.249985,4.636818,-0.45088473,3.4545674,-0.21409297,-0.1347797,0.5393161,-1.3598742,1.7280885,-0.80928993,-0.42429292,-0.9270537,-1.0927228,-1.0396601,-0.6071621,-0.051063582,-0.53132963,1.2813735,0.17904486,-0.31806093,0.038021762,0.32030824,-0.4134699,-0.93014085,0.23137397,-0.41596484,0.6961739,0.626355,-0.43934074,0.3500615,-0.50091636,0.285062,-0.14630409,0.6770025,-0.21927221,0.3498858,-0.17014804,-0.28590304,-0.048767544,0.23089021,0.4193725,0.49041432,-0.023573237,0.3146562,-0.27809134,-0.05104854,0.34941274,0.11631117,0.14577973,0.026553217
3,组04,排03,就,-2.249985,4.636818,-0.45088473,3.4545674,-0.21409297,-0.1347797,0.5393161,-1.3598742,1.7280885,-0.80928993,-0.42429292,-0.9270537,-1.0927228,-1.0396601,-0.6071621,-0.051063582,-0.53132963,1.2813735,0.17904486,-0.31806093,0.038021762,0.32030824,-0.4134699,-0.93014085,0.23137397,-0.41596484,0.6961739,0.626355,-0.43934074,0.3500615,-0.50091636,0.285062,-0.14630409,0.6770025,-0.21927221,0.3498858,-0.17014804,-0.28590304,-0.048767544,0.23089021,0.4193725,0.49041432,-0.023573237,0.3146562,-0.27809134,-0.05104854,0.34941274,0.11631117,0.14577973,0.026553217
4,组04,排04,反,-3.1818979,2.235884,-0.4493623,2.3306255,-0.4758904,1.7681261,0.041644674,-1.000289,2.6524596,-0.2189968,-0.18216206,0.11933177,0.080808,-0.6643895,0.51373196,-0.7009398,-0.27057725,0.054306477,0.53212297,-0.36292422,0.33160564,0.24359447,0.43408132,0.049145952,-0.298177,-0.26408347,-1.3475201,-0.5998588,0.5152852,0.05851305,0.32112804,0.21212634,-0.12070168,-0.30030066,0.01272764,-0.35645714,0.09943583,-0.52937144,-0.57595944,0.0432565,-0.6715569,-0.526749,0.7281483,-0.16001509,0.14382154,-0.33958808,0.01782374,-0.77222383,0.3940476,0.15352334
4,组04,排04,就,-3.1818979,2.235884,-0.4493623,2.3306255,-0.4758904,1.7681261,0.041644674,-1.000289,2.6524596,-0.2189968,-0.18216206,0.11933177,0.080808,-0.6643895,0.51373196,-0.7009398,-0.27057725,0.054306477,0.53212297,-0.36292422,0.33160564,0.24359447,0.43408132,0.049145952,-0.298177,-0.26408347,-1.3475201,-0.5998588,0.5152852,0.05851305,0.32112804,0.21212634,-0.12070168,-0.30030066,0.01272764,-0.35645714,0.09943583,-0.52937144,-0.57595944,0.0432565,-0.6715569,-0.526749,0.7281483,-0.16001509,0.14382154,-0.33958808,0.01782374,-0.77222383,0.3940476,0.15352334
4,组04,排04,克,-3.1818979,2.235884,-0.4493623,2.3306255,-0.4758904,1.7681261,0.041644674,-1.000289,2.6524596,-0.2189968,-0.18216206,0.11933177,0.080808,-0.6643895,0.51373196,-0.7009398,-0.27057725,0.054306477,0.53212297,-0.36292422,0.33160564,0.24359447,0.43408132,0.049145952,-0.298177,-0.26408347,-1.3475201,-0.5998588,0.5152852,0.05851305,0.32112804,0.21212634,-0.12070168,-0.30030066,0.01272764,-0.35645714,0.09943583,-0.52937144,-0.57595944,0.0432565,-0.6715569,-0.526749,0.7281483,-0.16001509,0.14382154,-0.33958808,0.01782374,-0.77222383,0.3940476,0.15352334
5,组04,排05,就,-1.9719454,4.1671414,-0.39778042,3.8812354,-0.27911228,-0.09744338,0.70830655,-1.3521863,1.4387639,-0.8410393,-0.59132445,-0.8881501,-0.8835211,-0.7840206,-0.6027436,-0.11831214,-0.66423833,1.1013776,0.21746925,-0.19426553,-0.13292904,0.13982426,-0.46113777,-1.0817871,0.09815249,-0.2181905,0.8447735,0.8090407,-0.5150185,0.37809464,-0.61264807,0.14825433,-0.024224114,0.5288759,-0.14585038,0.1572533,-0.27616242,-0.21740526,0.036367737,0.21113206,0.5740591,0.3832385,-0.43085346,0.26213536,-0.045217518,0.22497332,-0.011489009,0.21366987,0.08836948,0.44565514
5,组04,排05,克,-1.9719454,4.1671414,-0.39778042,3.8812354,-0.27911228,-0.09744338,0.70830655,-1.3521863,1.4387639,-0.8410393,-0.59132445,-0.8881501,-0.8835211,-0.7840206,-0.6027436,-0.11831214,-0.66423833,1.1013776,0.21746925,-0.19426553,-0.13292904,0.13982426,-0.46113777,-1.0817871,0.09815249,-0.2181905,0.8447735,0.8090407,-0.5150185,0.37809464,-0.61264807,0.14825433,-0.024224114,0.5288759,-0.14585038,0.1572533,-0.27616242,-0.21740526,0.036367737,0.21113206,0.5740591,0.3832385,-0.43085346,0.26213536,-0.045217518,0.22497332,-0.011489009,0.21366987,0.08836948,0.44565514
5,组04,排05,反,-1.9719454,4.1671414,-0.39778042,3.8812354,-0.27911228,-0.09744338,0.70830655,-1.3521863,1.4387639,-0.8410393,-0.59132445,-0.8881501,-0.8835211,-0.7840206,-0.6027436,-0.11831214,-0.66423833,1.1013776,0.21746925,-0.19426553,-0.13292904,0.13982426,-0.46113777,-1.0817871,0.09815249,-0.2181905,0.8447735,0.8090407,-0.5150185,0.37809464,-0.61264807,0.14825433,-0.024224114,0.5288759,-0.14585038,0.1572533,-0.27616242,-0.21740526,0.036367737,0.21113206,0.5740591,0.3832385,-0.43085346,0.26213536,-0.045217518,0.22497332,-0.011489009,0.21366987,0.08836948,0.44565514
6,组04,排06,就,-0.9095399,2.3394396,0.21587014,4.467211,-0.54244393,-0.04370991,1.0515255,0.75525045,0.5828551,-0.78180724,0.21246903,-0.13405925,-0.30949917,1.1987598,-0.28247362,0.60665804,-0.25111648,-0.0025772487,0.09158098,0.68857,-0.56887025,-1.0102379,0.22503322,-0.48602352,0.0018460923,0.56648725,0.20310715,0.0041470104,0.4010352,-0.24913038,1.327282,-0.7301764,-0.046627738,-0.7924374,-0.20481199,-0.48534968,-0.2283195,0.24905568,0.68049973,-0.0092601115,0.03879932,-0.65630466,-0.19655672,0.2828864,0.3840389,-0.10518596,-0.27984878,-0.008907568,0.27527484,-0.16452692
6,组04,排06,反,-0.9095399,2.33944,0.21586981,4.467211,-0.54244405,-0.043709792,1.0515256,0.7552503,0.5828551,-0.7818072,0.21246894,-0.13405937,-0.30949923,1.1987598,-0.2824736,0.6066581,-0.2511166,-0.0025773274,0.09158092,0.68857014,-0.5688703,-1.0102379,0.22503345,-0.48602363,0.0018459049,0.5664872,0.20310724,0.004146728,0.40103522,-0.24913019,1.327282,-0.7301764,-0.04662762,-0.7924375,-0.2048124,-0.48534968,-0.22831942,0.24905588,0.68049973,-0.009260377,0.038799252,-0.65630466,-0.1965568,0.28288656,0.38403898,-0.10518589,-0.27984872,-0.008907445,0.2752749,-0.1645269
6,组04,排06,克,-0.9095399,2.33944,0.21586981,4.467211,-0.54244405,-0.043709792,1.0515256,0.7552503,0.5828551,-0.7818072,0.21246894,-0.13405937,-0.30949923,1.1987598,-0.2824736,0.6066581,-0.2511166,-0.0025773274,0.09158092,0.68857014,-0.5688703,-1.0102379,0.22503345,-0.48602363,0.0018459049,0.5664872,0.20310724,0.004146728,0.40103522,-0.24913019,1.327282,-0.7301764,-0.04662762,-0.7924375,-0.2048124,-0.48534968,-0.22831942,0.24905588,0.68049973,-0.009260377,0.038799252,-0.65630466,-0.1965568,0.28288656,0.38403898,-0.10518589,-0.27984872,-0.008907445,0.2752749,-0.1645269
1,组05,排01,时,-1.21129,-3.0792077,-0.7918348,-0.28838164,-1.0617009,-0.9906709,-0.7640074,-0.42466578,0.9963148,-0.036281966,0.22098432,-0.10179893,-0.9416048,-1.2947133,-0.3452615,-0.41543058,0.24389087,-0.1505257,-1.9280704,0.03279478,-0.8936001,0.13170454,0.22637014,-0.40104276,-0.9933203,0.6397781,0.031835094,-0.30514538,0.6437849,0.47188112,-0.2556179,-0.045139547,0.13679132,-0.34688076,-0.6104428,-0.62267435,-0.20109528,0.4857509,-0.074854545,-0.19367523,-0.27526236,0.11613992,-0.07733356,0.09455177,-0.42465368,-0.04643874,0.2382976,0.032917947,-0.41227278,0.1400278
1,组05,排01,性,-1.21129,-3.0792077,-0.7918348,-0.28838164,-1.0617009,-0.9906709,-0.7640074,-0.42466578,0.9963148,-0.036281966,0.22098432,-0.10179893,-0.9416048,-1.2947133,-0.3452615,-0.41543058,0.24389087,-0.1505257,-1.9280704,0.03279478,-0.8936001,0.13170454,0.22637014,-0.40104276,-0.9933203,0.6397781,0.031835094,-0.30514538,0.6437849,0.47188112,-0.2556179,-0.045139547,0.13679132,-0.34688076,-0.6104428,-0.62267435,-0.20109528,0.4857509,-0.074854545,-0.19367523,-0.27526236,0.11613992,-0.07733356,0.09455177,-0.42465368,-0.04643874,0.2382976,0.032917947,-0.41227278,0.1400278
1,组05,排01,备,-1.21129,-3.0792077,-0.7918348,-0.28838164,-1.0617009,-0.9906709,-0.7640074,-0.42466578,0.9963148,-0.036281966,0.22098432,-0.10179893,-0.9416048,-1.2947133,-0.3452615,-0.41543058,0.24389087,-0.1505257,-1.9280704,0.03279478,-0.8936001,0.13170454,0.22637014,-0.40104276,-0.9933203,0.6397781,0.031835094,-0.30514538,0.6437849,0.47188112,-0.2556179,-0.045139547,0.13679132,-0.34688076,-0.6104428,-0.62267435,-0.20109528,0.4857509,-0.074854545,-0.19367523,-0.27526236,0.11613992,-0.07733356,0.09455177,-0.42465368,-0.04643874,0.2382976,0.032917947,-0.41227278,0.1400278
2,组05,排02,时,2.0633912,-1.6834977,-0.42804185,0.3232277,-1.603319,-0.5633823,-0.8627539,-0.08476649,0.12259759,-0.028532783,-0.48855886,-0.7555777,0.04091021,0.70671105,0.2731916,-0.3941965,0.44751802,-0.16052689,0.07136728,0.3741981,-0.15923853,0.83021635,-0.22311196,-0.21187258,-1.1147944,-0.01656595,0.3154039,-0.5971278,0.30705148,0.33114663,0.35932833,-0.22824875,0.8785353,0.78248143,0.33462757,0.64665115,-0.79395014,-0.3336811,0.26850852,-0.15567262,-0.09787241,0.04078989,0.037798338,0.041284386,0.21209864,0.35544622,-0.79459065,-0.05591433,-0.21051359,0.5299625
2,组05,排02,备,2.0633912,-1.6834977,-0.42804185,0.3232277,-1.603319,-0.5633823,-0.8627539,-0.08476649,0.12259759,-0.028532783,-0.48855886,-0.7555777,0.04091021,0.70671105,0.2731916,-0.3941965,0.44751802,-0.16052689,0.07136728,0.3741981,-0.15923853,0.83021635,-0.22311196,-0.21187258,-1.1147944,-0.01656595,0.3154039,-0.5971278,0.30705148,0.33114663,0.35932833,-0.22824875,0.8785353,0.78248143,0.33462757,0.64665115,-0.79395014,-0.3336811,0.26850852,-0.15567262,-0.09787241,0.04078989,0.037798338,0.041284386,0.21209864,0.35544622,-0.79459065,-0.05591433,-0.21051359,0.5299625
2,组05,排02,性,2.0633912,-1.6834977,-0.42804185,0.3232277,-1.603319,-0.5633823,-0.8627539,-0.08476649,0.12259759,-0.028532783,-0.48855886,-0.7555777,0.04091021,0.70671105,0.2731916,-0.3941965,0.44751802,-0.16052689,0.07136728,0.3741981,-0.15923853,0.83021635,-0.22311196,-0.21187258,-1.1147944,-0.01656595,0.3154039,-0.5971278,0.30705148,0.33114663,0.35932833,-0.22824875,0.8785353,0.78248143,0.33462757,0.64665115,-0.79395014,-0.3336811,0.26850852,-0.15567262,-0.09787241,0.04078989,0.037798338,0.041284386,0.21209864,0.35544622,-0.79459065,-0.05591433,-0.21051359,0.5299625
